dist,camp
1074.06,7.35
1074.06,7.22
1074.30,5.74
1074.56,7.19
1074.80,6.21
1075.06,8.34
1075.31,9.91
1075.31,7.46
1075.31,6.91
1075.31,7.88
1075.31,8.12
1075.31,6.9
1075.53,7.17
1075.76,9.94
1075.98,9.49
1076.21,9.09
1076.44,10.02
1076.44,8.35
1076.44,7.16
1076.44,7.83
1076.44,7.74
1076.44,8.25
1076.61,8.95
1076.78,9.02
1076.96,8.99
1077.14,8.67
1077.31,8.23
1077.31,8.26
1077.31,8.83
1077.31,9.53
1077.31,11.08
1077.31,9.15
1077.50,8.41
1077.69,7.08
1077.89,8.62
1078.08,8.62
1078.28,8.76
1078.28,8.5
1078.28,11.04
1078.28,9.4
1078.28,10.49
1078.28,9.87
1078.48,9.15
1078.69,8.73
1078.89,10.56
1079.10,11.63
1079.31,8.84
1079.31,9.05
1079.31,8.97
1079.31,8.39
1079.31,8.84
1079.31,9.42
1079.53,12.93
1079.75,10.24
1079.98,10.54
1080.20,10.96
1080.44,8.99
1080.44,10.7
1080.44,9.58
1080.44,9.72
1080.44,11.66
1080.44,11.33
1080.65,11.33
1080.86,10.5
1081.08,10.02
1081.29,10.02
1081.51,11.54
1081.51,10.83
1081.51,11.8
1081.51,11.85
1081.51,11.9
1081.51,11.81
1081.76,10.2
1082.01,10.76
1082.26,10.28
1082.52,11.79
1082.77,11.48
1082.77,13.2
1082.77,12.7
1082.77,12.42
1082.77,9.79
1082.77,10.69
1083.02,13.79
1083.28,13.35
1083.53,12.74
1083.79,12.45
1084.05,13.18
1084.05,14.53
1084.05,13.23
1084.05,13.22
1084.05,13.14
1084.05,13.18
1084.28,14.16
1084.52,13.23
1084.75,13.2
1084.99,12.81
1085.22,13.26
1085.22,11.96
1085.22,16.37
1085.22,14.74
1085.22,15.44
1085.22,15.41
1085.38,12.01
1085.56,12.87
1085.73,15.83
1085.91,13.86
1086.09,14.3
1086.09,12.77
1086.09,11.3
1086.09,11.6
1086.09,11.42
1086.09,9.92
1086.29,13.02
1086.49,13.37
1086.70,12.6
1086.90,11.36
1087.10,13.74
1087.10,13.61
1087.10,13.54
1087.10,16.04
1087.10,16.92
1087.10,13.68
1087.26,14.24
1087.42,13.74
1087.58,12.42
1087.74,15.24
1087.91,11.89
1087.91,13.44
1087.91,13.73
1087.91,12.54
1087.91,11.6
1087.91,13.29
1087.99,11.94
1088.08,17.86
1088.14,11.29
1088.23,10.76
1088.30,10.27
1088.30,9.65
1088.30,4.91
1088.30,6.26
1088.30,4.89
1088.30,6.14
1088.38,4.96
1088.47,4.47
1088.55,0.24
1088.64,1.42
1088.71,2.63
1088.71,1.64
1088.71,6.67
1088.71,6.5
1088.71,5.02
1088.71,4.69
1088.88,3.06
1089.05,2.99
1089.23,4.11
1089.40,7.71
1089.58,6.08
1089.58,5.15
1089.58,3.89
1089.58,3.79
1089.58,2.42
1089.58,4.75
1089.78,6.44
1090.00,7.64
1090.21,5.65
1090.42,5.81
1090.64,5.58
1090.64,9.88
1090.64,3.29
1090.64,4.55
1090.64,5.03
1090.64,6.08
1090.81,8.05
1090.99,9.38
1091.17,9.1
1091.35,9.35
1091.53,6.99
1091.53,11.2
1091.53,8.64
1091.53,9.2
1091.53,9.06
1091.53,11.32
1091.78,9.71
1092.04,10.84
1092.29,8.67
1092.55,9.46
1092.81,10.69
1092.81,9.26
1092.81,9.17
1092.81,12.6
1092.81,10.45
1092.81,9.31
1093.02,8.62
1093.23,9.51
1093.44,10
1093.65,11.02
1093.87,12.61
1093.87,11.37
1093.87,12.62
1093.87,13.19
1093.87,14.48
1093.87,13.37
1094.12,11.5
1094.38,10.79
1094.63,12.18
1094.89,13.02
1095.15,12.97
1095.15,10.62
1095.15,10.23
1095.15,10.74
1095.15,10.34
1095.15,9.98
1095.39,11.74
1095.65,12.17
1095.90,13.32
1096.15,11.9
1096.41,16.69
1096.41,12.21
1096.41,14.53
1096.41,15.02
1096.41,16.91
1096.41,19.44
1096.61,14.49
1096.82,13.33
1097.02,13.16
1097.23,14.05
1097.44,14.62
1097.44,13.85
1097.44,18.36
1097.44,15.69
1097.44,14.13
1097.44,13.95
1097.62,13.58
1097.80,12.94
1097.99,13.96
1098.17,15.54
1098.37,13.54
1098.37,16.95
1098.37,14.98
1098.37,15.9
1098.37,16.15
1098.37,14.87
1098.51,12.85
1098.65,14.26
1098.80,14.82
1098.94,15.88
1099.10,17.85
1099.10,15.96
1099.10,15.52
1099.10,14.34
1099.10,15.94
1099.10,15.2
1099.20,15.55
1099.31,14.23
1099.41,13.55
1099.52,12.22
1099.64,7.37
1099.64,8.2
1099.64,6.41
1099.64,9.62
1099.64,6.67
1099.64,6.82
1099.81,6.86
1099.98,5.14
1100.16,4.61
1100.33,2.57
1100.52,8.52
1100.52,4.54
1100.52,6.97
1100.52,6.7
1100.52,9.35
1100.52,8.58
1100.67,7.17
1100.83,5.57
1101.00,5.95
1101.16,7.49
1101.33,8.5
1101.33,5.61
1101.33,9.04
1101.33,10.21
1101.33,9.69
1101.33,9.1
1101.47,8.03
1101.62,7
1101.78,4.83
1101.93,5.37
1102.09,8.56
1102.09,9.09
1102.09,7.58
1102.09,10.76
1102.09,10.9
1102.09,9.99
1102.22,8.66
1102.34,8.67
1102.47,8.62
1102.59,8.37
1102.72,9.59
1102.72,8.34
1102.72,6.54
1102.72,8.18
1102.72,9.86
1102.72,8.26
1102.80,5.06
1102.89,6.5
1102.99,7.46
1103.08,7.06
1103.17,9.25
1103.17,5.63
1103.17,8.04
1103.17,8.09
1103.17,7.48
1103.17,4.47
1103.32,7.11
1103.47,10.04
1103.63,10.23
1103.78,9.32
1103.95,6.04
1103.95,8.17
1103.95,5.77
1103.95,7.6
1103.95,5.59
1103.95,4.99
1103.97,11.33
1104.00,9.32
1104.02,8.28
1104.04,8.15
1104.06,5.6
1104.06,8.49
1104.06,7.31
1104.06,4.91
1104.06,4.91
1104.06,9.05
1104.07,4.56
1104.09,0.97
1104.09,3.97
1104.10,3.65
1104.11,5.01
1104.11,3.19
1104.11,6.29
1104.11,7.63
1104.11,6.07
1104.11,2.32
1104.22,6.9
1104.31,9.47
1104.42,11.85
1104.51,9.07
1104.61,10.73
1104.61,11.67
1104.61,5.18
1104.61,7.5
1104.61,7.77
1104.61,7.23
1104.70,8.86
1104.79,9.66
1104.88,8.3
1104.97,6.2
1105.06,11.37
1105.06,5.45
1105.06,6.92
1105.06,8.21
1105.06,12.13
1105.06,10.17
1105.19,8.05
1105.33,8.35
1105.36,11.93
1105.36,5.73
1105.36,7.67
1105.36,8.01
1105.36,14.93
1105.36,12.01
1105.44,8.15
1105.46,9.61
1105.46,7.58
1105.54,8.95
1105.55,7.89
1105.60,11.39
1105.63,11.33
1105.65,8.78
1105.72,12.56
1105.74,12.33
1105.74,10.35
1105.74,13.55
1105.74,12.86
1105.74,12.25
1105.74,13.79
1105.74,9.81
1105.81,13.59
1105.82,11.77
1105.82,12.39
1105.82,12.11
1105.82,12.16
1105.82,11.64
1105.82,11.39
1105.83,13.66
1105.83,9.09
1105.83,11.43
1105.83,10.42
1105.83,13
1105.83,10.34
1105.88,11.4
1105.88,14.06
1105.92,12.05
1105.94,14.88
1105.96,12.24
1105.99,15.26
1106.02,10.57
1106.03,10.8
1106.05,10.92
1106.09,11.13
1106.09,11.78
1106.09,12.56
1106.09,13.48
1106.09,11.22
1106.09,13.72
1106.14,12.28
1106.25,14.53
1106.37,14.02
1106.37,14.23
1106.37,10.44
1106.37,9.44
1106.37,10.81
1106.37,10.85
1106.56,12.87
1106.76,13.55
1106.96,11.99
1107.16,10.56
1107.37,13.11
1107.37,12.01
1107.37,14.35
1107.37,12.94
1107.37,15.1
1107.37,13.69
1107.51,10.55
1107.66,9.58
1107.81,12.38
1107.95,11.91
1108.10,13.7
1108.10,11.68
1108.10,15.06
1108.10,13.46
1108.10,12.64
1108.10,13.98
1108.29,11.31
1108.48,10.3
1108.67,11.82
1108.86,12.53
1109.05,8.73
1109.05,14.49
1109.05,11.03
1109.05,10.96
1109.05,9.65
1109.05,6.79
1109.22,8.28
1109.39,10.74
1109.58,9.97
1109.75,8.96
1109.93,9.12
1109.93,8.91
1109.93,5.23
1109.93,7.26
1109.93,8.03
1109.93,8.35
1110.20,10.58
1110.47,10.2
1110.75,9.9
1111.03,8.32
1111.31,7.65
1111.31,10.23
1111.31,7.69
1111.31,9.26
1111.31,11.23
1111.31,10.01
1111.54,9.69
1111.78,8.12
1112.02,9.85
1112.26,10.25
1112.50,11.69
1112.50,10.14
1112.50,11.77
1112.50,11.07
1112.50,10.44
1112.50,11.15
1112.68,10.36
1112.86,9.6
1113.03,10.03
1113.21,10.31
1113.40,12.02
1113.40,9.14
1113.40,9.9
1113.40,9.32
1113.40,7.57
1113.40,8.73
1113.66,9.58
1113.93,8.44
1114.20,9.21
1114.47,9.3
1114.74,9.12
1114.74,13.01
1114.74,8.33
1114.74,8.92
1114.74,8.88
1114.74,10.93
1114.95,10.95
1115.15,10.43
1115.35,10.38
1115.56,10.11
1115.77,12.62
1115.77,10.96
1115.77,11.58
1115.77,10.72
1115.77,11.93
1115.77,11.95
1115.88,7.96
1115.99,8.83
1116.10,9.99
1116.21,12.29
1116.31,10.64
1116.31,9.88
1116.31,14.49
1116.31,10.56
1116.31,9.79
1116.31,9.98
1116.33,9.84
1116.33,10.2
1116.35,10.88
1116.35,11.65
1116.36,12.9
1116.36,9.49
1116.36,10.28
1116.36,8.01
1116.36,10.79
1116.36,7.51
1116.36,11.73
1116.36,10.08
1116.36,8.79
1116.36,8.52
1118.26,13.37
1118.26,12.45
1118.26,14.25
1118.26,15.49
1118.48,14.05
1118.71,13.29
1118.94,13.45
1119.17,12.48
1119.40,12.22
1119.40,15.04
1119.40,13.32
1119.40,13.95
1119.40,16.14
1119.40,14.38
1119.56,12.93
1119.73,12.71
1119.89,13.75
1120.06,13.68
1120.24,11.21
1120.24,14.52
1120.24,15.49
1120.24,13.06
1120.24,13.67
1120.24,13.14
1120.37,11.61
1120.51,10.77
1120.65,13.93
1120.79,13.04
1120.94,13.62
1120.94,14.13
1120.94,11.73
1120.94,13.86
1120.94,12.66
1120.94,13.36
1121.07,13.55
1121.20,13.88
1121.32,12
1121.45,10.32
1121.59,11.84
1121.59,12.97
1121.59,9.57
1121.59,12.33
1121.59,12.18
1121.59,12.16
1121.67,8.2
1121.76,10.65
1121.85,10.81
1121.94,11.26
1122.03,10.23
1122.03,12.59
1122.03,12.95
1122.03,11.81
1122.03,10.96
1122.03,10.86
1122.14,11.88
1122.25,11.57
1122.36,12.32
1122.46,11.77
1122.57,12.23
1122.57,12.78
1122.57,13.33
1122.57,12.85
1122.57,12.71
1122.57,11.56
1122.64,12.42
1122.71,13.42
1122.79,13.21
1122.86,12.82
1122.94,12.41
1122.94,12.44
1122.94,12.36
1122.94,13.1
1122.94,12.73
1122.94,12.41
1122.94,11.04
1122.94,11.28
1122.95,11.12
1122.95,11.21
1122.96,11.17
1122.96,12.28
1122.96,12.35
1122.96,11.57
1122.96,11.44
1122.96,12.04
1122.97,11.09
1122.98,10.94
1122.99,10.82
1123.00,10.38
1123.01,10.46
1123.01,10.76
1123.01,11.66
1123.01,12.29
1123.01,11.24
1123.01,12.08
1123.01,10.71
1123.02,12.8
1123.03,11.64
1123.05,11.54
1123.06,11.3
1123.06,11.99
1123.06,10.64
1123.06,10.53
1123.06,11.59
1123.06,11.65
1123.12,11.58
1123.19,11.19
1123.26,11.58
1123.33,11.66
1123.41,11.78
1123.41,12.24
1123.41,10.68
1123.41,10.94
1123.41,11.22
1123.41,11.22
1123.53,10.74
1123.67,10.23
1123.80,10.54
1123.93,10.89
1124.07,9.47
1124.07,11.57
1124.07,11.42
1124.07,11.32
1124.07,10.78
1124.07,10.14
1124.23,9.64
1124.40,9.44
1124.57,10.95
1124.74,9.38
1124.92,10.31
1124.92,11.46
1124.92,12.97
1124.92,11.42
1124.92,12.2
1124.92,10.75
1125.10,10.99
1125.28,10.33
1125.47,12.5
1125.65,10.79
1125.85,11.24
1125.85,13.28
1125.85,9.13
1125.85,10.05
1125.85,10.29
1125.85,9.92
1126.02,9.65
1126.20,11.35
1126.38,8
1126.56,9.48
1126.74,9.67
1126.74,11.63
1126.74,9.55
1126.74,12.88
1126.74,12.04
1126.74,10.92
1126.90,9.43
1127.08,10.04
1127.24,10.55
1127.41,10.7
1127.59,9.81
1127.59,12.81
1127.59,11.72
1127.59,10.66
1127.59,9.58
1127.59,10.76
1127.84,10.13
1128.10,7.88
1128.36,8.59
1128.62,7.13
1128.88,7.63
1128.88,9.59
1128.88,6.24
1128.88,5.84
1128.88,9.12
1128.88,7.53
1129.10,8.84
1129.31,8.41
1129.54,8.82
1129.75,8.09
1129.98,9.92
1129.98,10.08
1129.98,9.4
1129.98,9.63
1129.98,9.74
1129.98,8.07
1130.25,11.66
1130.52,10.7
1130.78,12.86
1131.05,10.98
1131.32,10.33
1131.32,10.85
1131.32,12.98
1131.32,11.7
1131.32,11.04
1131.32,10.25
1131.53,11.84
1131.74,12.7
1131.94,11.9
1132.15,11.55
1132.36,10.23
1132.36,14.08
1132.36,11.22
1132.36,12.58
1132.36,14.38
1132.36,13.82
1132.59,12.93
1132.84,8.65
1133.08,10.8
1133.32,11.23
1133.57,9.22
1133.57,11.77
1133.57,13.47
1133.57,11.79
1133.57,12.01
1133.57,11.32
1133.90,10.13
1134.23,10.85
1134.57,13.97
1134.90,11.32
1135.23,12.09
1135.23,12.47
1135.23,11.33
1135.23,12.48
1135.23,12.22
1135.23,11.51
1135.51,12.12
1135.80,13.88
1136.08,15.61
1136.36,12.4
1136.65,13.07
1136.65,14.07
1136.65,12.54
1136.65,15.01
1136.65,16.03
1136.65,14.55
1136.91,13.35
1137.18,11.14
1137.45,12.25
1137.72,12.26
1137.99,11.94
1137.99,12.54
1137.99,13.5
1137.99,13.09
1137.99,13.41
1137.99,12.81
1138.17,12.87
1138.36,13.93
1138.55,14.77
1138.63,12.52
1138.63,12.93
1138.63,14.24
1138.63,13.55
1138.63,13.79
1138.63,14.03
1138.70,14.4
1138.73,15.24
1138.75,15.53
1138.82,15.96
1138.86,14.32
1138.87,16.3
1138.93,15.84
1138.93,16.19
1138.93,15.94
1138.93,15.05
1138.93,16.57
1138.93,17.3
1139.09,13.25
1139.32,14.11
1139.56,14.81
1139.80,11.87
1139.80,13.64
1139.80,14.78
1139.80,13.68
1139.80,13.25
1139.80,14.1
1139.90,15.85
1140.00,14.78
1140.11,18.28
1140.21,15.75
1140.32,13.54
1140.32,15
1140.32,14.21
1140.32,13.28
1140.32,14.23
1140.32,13.25
1140.49,13.07
1140.67,11.32
1140.86,11.23
1141.04,11.5
1141.23,8.07
1141.23,10.59
1141.23,8.32
1141.23,6.66
1141.23,6.88
1141.23,6.71
1141.41,6.68
1141.61,7.15
1141.81,5.38
1142.01,5.35
1142.21,4.25
1142.21,5.18
1142.21,2.74
1142.21,5.43
1142.21,5.18
1142.21,3.35
1142.42,1.02
1142.64,1.58
1142.87,0.53
1143.09,1.07
1143.31,1.89
1143.31,3.15
1143.31,2.18
1143.31,1.06
1143.31,1.48
1143.31,0.09
1143.53,3.7
1143.75,2.68
1143.97,2.37
1144.19,3.73
1144.42,3.07
1144.42,4.84
1144.42,4.45
1144.42,4.39
1144.42,4.6
1144.42,2.73
1144.62,4.43
1144.83,7.88
1145.03,8.41
1145.24,7.32
1145.45,8.41
1145.45,9.98
1145.45,7.16
1145.45,6.61
1145.45,6.97
1145.45,7.79
1145.64,8.61
1145.85,10.5
1146.05,7.57
1146.26,5.81
1146.47,7.43
1146.47,8.8
1146.47,7.46
1146.47,10.71
1146.47,8.02
1146.47,8.92
1146.63,6.19
1146.79,7.92
1146.95,7.22
1147.12,8.15
1147.29,9.16
1147.29,10.18
1147.29,8.78
1147.29,9.33
1147.29,7.06
1147.29,8.19
1147.51,9.13
1147.73,10.99
1147.95,8.16
1148.17,9.4
1148.40,9.73
1148.40,9.8
1148.40,9.12
1148.40,8.08
1148.40,8.09
1148.40,12.12
1148.66,8.62
1148.92,8.47
1149.19,8.08
1149.44,8.53
1149.71,7.74
1149.71,8.78
1149.71,8.84
1149.71,9.16
1149.71,9.13
1149.71,7.76
1149.95,10.24
1150.21,12.2
1150.45,11.9
1150.70,10.99
1150.96,12.11
1150.96,13.21
1150.96,9.89
1150.96,10.15
1150.96,9.75
1150.96,10.79
1151.19,11
1151.43,10.67
1151.68,9.34
1151.92,9.24
1152.16,9.18
1152.16,9.55
1152.16,11.51
1152.16,11.67
1152.16,10.33
1152.16,11.2
1152.40,9.58
1152.65,8.5
1152.91,10.77
1153.16,12.77
1153.41,10.81
1153.41,11.42
1153.41,12.1
1153.41,11.78
1153.41,11.86
1153.41,11.44
1153.62,11.16
1153.83,9.99
1154.03,9.96
1154.24,5.79
1154.45,7.84
1154.45,9.83
1154.45,6.84
1154.45,9.77
1154.45,12.11
1154.45,10.48
1154.58,4.52
1154.70,6.99
1154.83,6.08
1154.95,7.11
1155.07,5.64
1155.07,7.15
1155.07,7.91
1155.07,8.63
1155.07,4.47
1155.07,8.59
1155.25,8.59
1155.42,5
1155.58,7.74
1155.75,6.94
1155.92,3.34
1155.92,6.35
1155.92,4.9
1155.92,4.97
1155.92,7.11
1155.92,6.48
1156.16,7.34
1156.41,8
1156.66,6.47
1156.91,6.66
1157.17,8.48
1157.17,9.02
1157.17,8.69
1157.17,8.52
1157.17,5.09
1157.17,9.42
1157.43,8.45
1157.70,8.24
1157.97,9.05
1158.24,9.78
1158.52,10.41
1158.52,10.68
1158.52,11.59
1158.52,10.54
1158.52,11.27
1158.52,12.01
1158.67,9.42
1158.84,5.16
1159.00,5.39
1159.16,6.63
1159.33,5.43
1159.33,6.78
1159.33,8.61
1159.33,7.6
1159.33,9.34
1159.33,7.88
1159.48,10.45
1159.63,10.27
1159.77,11.4
1159.92,12.56
1160.08,6.5
1160.08,9.81
1160.08,8.98
1160.08,7.65
1160.08,8.55
1160.08,7.62
1160.28,9.71
1160.49,7.77
1160.69,10.53
1160.90,8.66
1161.11,6.19
1161.11,7.73
1161.11,7.36
1161.11,7.88
1161.11,11.22
1161.11,7.94
1161.24,6.8
1161.37,8.4
1161.52,8.41
1161.65,6.93
1161.79,6.64
1161.79,8.53
1161.79,8.94
1161.79,9.2
1161.79,8.64
1161.79,7.13
1161.97,7.64
1162.16,7.96
1162.34,8.95
1162.53,9.24
1162.73,7.24
1162.73,7.27
1162.73,8.02
1162.73,7.92
1162.73,6.48
1162.73,7.78
1162.99,9.9
1163.26,9.6
1163.52,9.99
1163.79,9.86
1164.06,8.23
1164.06,10.87
1164.06,7.32
1164.06,7.23
1164.06,7.23
1164.06,8.47
1164.23,10.43
1164.41,10.88
1164.59,11.32
1164.77,10.28
1164.96,10.66
1164.96,11.18
1164.96,8.95
1164.96,10
1164.96,12.8
1164.96,11.48
1165.14,7.83
1165.33,8.42
1165.52,9.82
1165.71,8.38
1165.91,9.05
1165.91,9.07
1165.91,9.22
1165.91,10.09
1165.91,9.52
1165.91,8.42
1166.21,9.29
1166.50,11.3
1166.80,12.85
1167.09,9.61
1167.40,10.65
1167.40,10.98
1167.40,8.03
1167.40,9.75
1167.40,8.98
1167.40,9.17
1167.59,10.91
1167.80,10.2
1168.01,6.65
1168.22,8.73
1168.43,7.32
1168.43,8.96
1168.43,11.2
1168.43,8.96
1168.43,8.2
1168.43,9.65
1168.63,10.8
1168.82,9.18
1169.02,9.45
1169.21,11.17
1169.41,9.22
1169.41,9.74
1169.41,12.13
1169.41,9.76
1169.41,9.5
1169.41,9.94
1169.67,11.23
1169.93,10.76
1170.19,10.26
1170.46,10.86
1170.73,10.07
1170.73,11.77
1170.73,11.87
1170.73,11.14
1170.73,11.45
1170.73,13.58
1171.00,11.72
1171.27,9.25
1171.54,9.67
1171.81,9.29
1172.08,11.43
1172.08,11.57
1172.08,13.04
1172.08,11.11
1172.08,12.28
1172.08,10.91
1172.30,9.8
1172.53,10.44
1172.75,10.49
1172.99,11.82
1173.22,10.39
1173.22,11.44
1173.22,11.34
1173.22,10.17
1173.22,11.26
1173.22,10.04
1173.49,11.14
1173.77,12.83
1174.05,13.19
1174.33,12.75
1174.61,11.33
1174.61,11.81
1174.61,11.46
1174.61,12.78
1174.61,12.5
1174.61,10.77
1174.84,11.87
1175.06,11.88
1175.29,10.81
1175.52,8.84
1175.75,10.16
1175.75,13.72
1175.75,10.57
1175.75,11.24
1175.75,11.29
1175.75,11.2
1175.95,9.36
1176.15,11.6
1176.35,10.19
1176.55,10.76
1176.75,9.18
1176.75,12.51
1176.75,10.07
1176.75,9.25
1176.75,7.79
1176.75,9.21
1176.95,11.26
1177.14,9.21
1177.34,8.77
1177.54,8.92
1177.73,7.78
1177.73,8.87
1177.73,7.71
1177.73,9.04
1177.73,10.64
1177.73,8.75
1177.90,8.29
1178.08,6.35
1178.25,7.14
1178.42,7.3
1178.60,6.48
1178.60,7.28
1178.60,10.66
1178.60,9.14
1178.60,9.01
1178.60,9.79
1178.78,7.26
1178.96,6.63
1179.14,8.45
1179.32,10.85
1179.51,7.9
1179.51,9.1
1179.51,9.84
1179.51,9.54
1179.51,8.45
1179.51,9.06
1179.78,10.92
1180.05,9.14
1180.33,8.09
1180.60,8.22
1180.88,4.45
1180.88,6.83
1180.88,6.14
1180.88,5.36
1180.88,7.02
1180.88,8.5
1181.16,9.38
1181.46,6.7
1181.75,8.77
1182.04,9.1
1182.34,7.01
1182.34,7.5
1182.34,10.08
1182.34,8.15
1182.34,7.74
1182.34,7.22
1182.64,6.84
1182.95,6.24
1183.25,7.84
1183.56,6.68
1183.87,6.96
1183.87,8.23
1183.87,7.66
1183.87,8.78
1183.87,9
1183.87,7.07
1184.15,7.92
1184.44,8.26
1184.73,6.88
1185.02,7.07
1185.31,7.36
1185.31,7.87
1185.31,7.23
1185.31,8.93
1185.31,7.19
1185.31,6.46
1185.55,9.46
1185.80,8.54
1186.05,9.16
1186.30,9.69
1186.55,9.79
1186.55,9.81
1186.55,10.1
1186.55,10.45
1186.55,10.02
1186.55,10.55
1186.81,9.9
1187.08,13.02
1187.34,12.44
1187.61,11.75
1187.88,10.14
1187.88,12.06
1187.88,11.22
1187.88,10.67
1187.88,10.07
1187.88,8.94
1188.09,10.08
1188.30,9.81
1188.52,8.23
1188.73,6.87
1188.94,9.34
1188.94,11.12
1188.94,8.64
1188.94,12.99
1188.94,11.73
1188.94,10.73
1189.10,8.33
1189.27,6.62
1189.44,9.51
1189.61,11.07
1189.78,8.11
1189.78,9.06
1189.78,9.8
1189.78,9.06
1189.78,8.8
1189.78,10.5
1190.08,10.6
1190.38,8.2
1190.68,9.52
1190.99,8.13
1191.30,8.21
1191.30,9.64
1191.30,9.46
1191.30,10.23
1191.30,10.44
1191.30,9.31
1191.51,10.77
1191.73,10.47
1191.94,7.94
1192.16,11.13
1192.39,9.32
1192.39,12.45
1192.39,11.08
1192.39,10.43
1192.39,11.18
1192.39,8.87
1192.64,10.07
1192.91,11.69
1193.17,9.41
1193.43,9.96
1193.70,9.79
1193.70,10.65
1193.70,7.04
1193.70,7.88
1193.70,9.16
1193.70,9.56
1194.01,9.59
1194.34,11.09
1194.66,10.8
1194.98,10.83
1195.30,10.61
1195.30,12.49
1195.30,10.75
1195.30,11.69
1195.30,10.37
1195.30,10.54
1195.58,10.81
1195.85,11.02
1196.13,11.41
1196.41,13.83
1196.70,11.69
1196.70,11.73
1196.70,11.65
1196.70,10.52
1196.70,10.79
1196.70,10.66
1197.00,13.68
1197.31,10.4
1197.62,10.66
1197.93,10.28
1198.24,10
1198.24,11.44
1198.24,10.42
1198.24,11.27
1198.24,12.24
1198.24,13.13
1198.49,12.96
1198.73,11.55
1198.99,10.42
1199.23,10.62
1199.48,8.66
1199.48,9.79
1199.48,12.92
1199.48,10.51
1199.48,9.61
1199.48,10.36
1199.76,11.57
1200.03,10.61
1200.32,11.37
1200.59,12.53
1200.88,9.63
1200.88,11.1
1200.88,10.03
1200.88,9.46
1200.88,10.09
1200.88,9.81
1201.14,8.94
1201.40,10.47
1201.66,11.12
1201.92,12.09
1202.18,11.1
1202.18,11.35
1202.18,11.68
1202.18,11.33
1202.18,13.73
1202.18,10.97
1202.42,12.38
1202.67,11.08
1202.92,10.48
1203.16,9.63
1203.41,9.67
1203.41,11.6
1203.41,14.64
1203.41,11.48
1203.41,11.98
1203.41,11.33
1203.57,10.95
1203.73,11.3
1203.89,14.14
1204.06,13.02
1204.23,10.71
1204.23,11.85
1204.23,10.09
1204.23,10.37
1204.23,11.3
1204.23,10.74
1204.41,12.1
1204.60,11.22
1204.79,10.99
1204.98,10.75
1205.17,11.13
1205.17,11.72
1205.17,12.11
1205.17,12.06
1205.17,10.68
1205.17,11.82
1205.39,12.14
1205.61,10.86
1205.82,11.55
1206.04,11.2
1206.26,10.9
1206.26,11.69
1206.26,12.55
1206.26,12.24
1206.26,11.93
1206.26,11.59
1206.46,11.17
1206.68,12.16
1206.89,12.3
1207.11,12.81
1207.32,11.98
1207.32,13.33
1207.32,11.26
1207.32,12.59
1207.32,12.44
1207.32,11.6
1207.49,10.2
1207.66,12.45
1207.84,11.63
1208.01,11.29
1208.19,9.75
1208.19,12.16
1208.19,9.3
1208.19,9.77
1208.19,7.44
1208.19,9.57
1208.38,11.37
1208.57,8.9
1208.76,10.52
1208.96,10.8
1209.16,11.25
1209.16,12.61
1209.16,14.57
1209.16,16.69
1209.16,13.67
1209.16,12.25
1209.39,9.89
1209.61,10.42
1209.84,11.21
1210.07,13.12
1210.31,10.9
1210.31,13.9
1210.31,11.41
1210.31,11.75
1210.31,10.16
1210.31,9.55
1210.44,8.75
1210.60,16.06
1210.74,11.7
1210.90,9.6
1211.05,10.32
1211.05,11.31
1211.05,8.74
1211.05,6.73
1211.05,7.57
1211.05,12.92
1211.22,8.91
1211.39,9.1
1211.58,7.93
1211.75,7.78
1211.93,6.91
1211.93,12.37
1211.93,11.63
1211.93,11.5
1211.93,13.04
1211.93,11.75
1212.17,12.88
1212.40,13.17
1212.64,10.32
1212.87,9.04
1213.12,9.23
1213.12,12.43
1213.12,10.52
1213.12,10.12
1213.12,7.61
1213.12,9.29
1213.28,11.71
1213.45,12.56
1213.62,11.58
1213.79,10.3
1213.96,11.15
1213.96,11.5
1213.96,9.15
1213.96,14.53
1213.96,13.13
1213.96,10.06
1213.98,8.03
1213.98,6.02
1213.99,8.54
1213.99,6.79
1214.00,8.08
1214.00,10.99
1214.00,8.18
1214.00,8.78
1214.00,6.28
1214.00,8.05
1214.13,10.17
1214.27,11.2
1214.40,9.11
1214.54,9.47
1214.69,6.7
1214.69,8.74
1214.69,7.31
1214.69,7.33
1214.69,7.2
1214.69,10.74
1214.89,8.81
1215.11,8.64
1215.34,10.58
1215.56,10.67
1215.78,9.95
1215.78,12.59
1215.78,9.11
1215.78,10.31
1215.78,10.44
1215.78,11.16
1215.98,9.48
1216.19,8.78
1216.41,9.38
1216.62,11.23
1216.84,11.72
1216.84,12.45
1216.84,10.58
1216.84,11.81
1216.84,11.23
1216.84,10.61
1217.08,10.17
1217.33,13.07
1217.59,11.1
1217.84,11.13
1218.10,12.28
1218.10,13.23
1218.10,9.48
1218.10,10.98
1218.10,11.51
1218.10,12.4
1218.28,13.25
1218.48,11.07
1218.68,11.55
1218.88,9.95
1219.08,9.35
1219.08,10.54
1219.08,8.74
1219.08,11.33
1219.08,12.71
1219.08,9.46
1219.27,7.25
1219.46,10.43
1219.65,8.7
1219.84,9.69
1220.04,10.58
1220.04,11.48
1220.04,9.32
1220.04,11.17
1220.04,10.29
1220.04,9.44
1220.21,9.78
1220.39,11.58
1220.56,10.42
1220.74,10.48
1220.93,10.68
1220.93,11.09
1220.93,11.04
